date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:01	1381/1381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22565-61d58b0d47aa1%22	https://yogurtworld.co.kr/theme/design/template/footer/script.js	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/template/footer/script.js	(from https://yogurtworld.co.kr/)
11:52:01	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-61d569d26f66c%22	https://yogurtworld.co.kr/theme/design/img/gnb_bg2.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/gnb_bg2.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:01	4886/4886	---M--	200	added ('OK')	image/png	etag:%221316-61647a9970600%22	https://yogurtworld.co.kr/img/captcha2.png	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/img/captcha2.png	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:01	2922/2922	---M--	200	added ('OK')	image/png	etag:%22b6a-61d569d255474%22	https://yogurtworld.co.kr/theme/design/img/require.png	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/require.png	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:01	1209/1209	---M--	200	added ('OK')	image/gif	etag:%224b9-61d569d24fa9c%22	https://yogurtworld.co.kr/theme/design/img/close_btn.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/close_btn.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:02	1885/1885	---M--	200	added ('OK')	image/gif	etag:%2275d-61d569d25aa64%22	https://yogurtworld.co.kr/theme/design/img/btn_first.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/btn_first.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:02	1873/1873	---M--	200	added ('OK')	image/gif	etag:%22751-61d569d24d774%22	https://yogurtworld.co.kr/theme/design/img/btn_prev.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/btn_prev.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:02	1176/1176	---M--	200	added ('OK')	image/gif	etag:%22498-61d569d268524%22	https://yogurtworld.co.kr/theme/design/img/btn_end.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/btn_end.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:02	1169/1169	---M--	200	added ('OK')	image/gif	etag:%22491-61d569d246a14%22	https://yogurtworld.co.kr/theme/design/img/btn_next.gif	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/theme/design/img/btn_next.gif	(from https://yogurtworld.co.kr/theme/design/css/default.css?ver=2303229)
11:52:03	216/216	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202024%2002:52:01%20GMT	https://yogurtworld.co.kr/images/con1_10.png	C:/My%20Web%20Sites/yw/yogurtworld.co.kr/images/con1_10.png	(from https://yogurtworld.co.kr/theme/design/template/intro/style.css?ver=2303229)
